,NCESID,StudentTestID,StudentLocalID,StudentGradeLevel,TestDate,TestName,TestTypeName,TestSubjectName,TestGradeLevel,Score1Label,Score1Type,Score1Value,Score2Label,Score2Type,Score2Value,Score3Label,Score3Type,Score3Value
3471,373737,1016335,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,262.0,CPI,Scale,100.0
3472,373737,1016335,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,254.0,CPI,Scale,100.0
3473,373737,1016335,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3474,373737,1550143,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
3475,373737,1550143,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,214.0,CPI,Scale,25.0
3476,373737,1550143,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3477,373737,1986350,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
3478,373737,1986350,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
3479,373737,1986350,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
3480,373737,1181204,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
3481,373737,1181204,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
3482,373737,1181204,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
3483,373737,1353244,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
3484,373737,1353244,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
3485,373737,1353244,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
3486,373737,1589152,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
3487,373737,1589152,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
3488,373737,1589152,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
3489,373737,1098521,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
3490,373737,1098521,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
3491,373737,1098521,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
3492,373737,1104347,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3493,373737,1104347,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
3494,373737,1104347,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
3495,373737,1832943,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
3496,373737,1832943,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
3497,373737,1832943,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,224.0,CPI,Scale,50.0
3498,373737,1345072,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3499,373737,1345072,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3500,373737,1345072,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
3501,373737,1063236,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
3502,373737,1063236,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,234.0,CPI,Scale,75.0
3503,373737,1063236,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
3504,373737,1824400,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
3505,373737,1824400,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3506,373737,1824400,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
3507,373737,1506574,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
3508,373737,1506574,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
3509,373737,1506574,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
3510,373737,1836537,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
3511,373737,1836537,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3512,373737,1836537,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
3513,373737,1020757,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
3514,373737,1020757,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
3515,373737,1020757,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
3516,373737,1756338,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
3517,373737,1756338,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,270.0,CPI,Scale,100.0
3518,373737,1756338,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
3519,373737,1163978,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
3520,373737,1163978,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
3521,373737,1163978,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3522,373737,1312495,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
3523,373737,1312495,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
3524,373737,1312495,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3525,373737,1397606,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,2 - W,Scaled Score,Scale,,CPI,Scale,100.0
3526,373737,1397606,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,,CPI,Scale,25.0
3527,373737,1397606,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,,CPI,Scale,100.0
3528,373737,1465689,,8,,MCAS,,,8,Performance Level,Level,,Scaled Score,Scale,,CPI,Scale,
3529,373737,1294287,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
3530,373737,1294287,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
3531,373737,1294287,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
3532,373737,1192373,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
3533,373737,1192373,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3534,373737,1192373,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
3535,373737,1193622,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,234.0,CPI,Scale,75.0
3536,373737,1193622,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
3537,373737,1193622,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
3538,373737,1024659,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,2 - W,Scaled Score,Scale,,CPI,Scale,100.0
3539,373737,1024659,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,,CPI,Scale,100.0
3540,373737,1024659,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,,CPI,Scale,75.0
3541,373737,1887849,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
3542,373737,1887849,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
3543,373737,1887849,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
3544,373737,1968497,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
3545,373737,1968497,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
3546,373737,1968497,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,226.0,CPI,Scale,50.0
3547,373737,1691425,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,254.0,CPI,Scale,100.0
3548,373737,1691425,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
3549,373737,1691425,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,254.0,CPI,Scale,100.0
3550,373737,1547574,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
3551,373737,1547574,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3552,373737,1547574,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,222.0,CPI,Scale,50.0
3553,373737,1048335,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,262.0,CPI,Scale,100.0
3554,373737,1048335,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,262.0,CPI,Scale,100.0
3555,373737,1048335,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
3556,373737,1549856,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
3557,373737,1549856,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,224.0,CPI,Scale,50.0
3558,373737,1549856,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
3559,373737,1233696,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
3560,373737,1233696,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,212.0,CPI,Scale,25.0
3561,373737,1233696,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,210.0,CPI,Scale,25.0
3562,373737,1830539,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,234.0,CPI,Scale,75.0
3563,373737,1830539,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
3564,373737,1047845,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
3565,373737,1047845,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
3566,373737,1047845,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3567,373737,1244237,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
3568,373737,1244237,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
3569,373737,1244237,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3570,373737,1880827,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,234.0,CPI,Scale,75.0
3571,373737,1880827,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
3572,373737,1880827,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
3573,373737,1790781,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
3574,373737,1790781,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
3575,373737,1790781,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3576,373737,1123207,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,226.0,CPI,Scale,50.0
3577,373737,1123207,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,214.0,CPI,Scale,25.0
3578,373737,1123207,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,214.0,CPI,Scale,25.0
3579,373737,1074075,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,268.0,CPI,Scale,100.0
3580,373737,1074075,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
3581,373737,1074075,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3582,373737,1513443,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3583,373737,1513443,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
3584,373737,1513443,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3585,373737,1517174,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
3586,373737,1517174,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3587,373737,1517174,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3588,373737,1648958,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
3589,373737,1648958,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,266.0,CPI,Scale,100.0
3590,373737,1648958,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3591,373737,1738622,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,266.0,CPI,Scale,100.0
3592,373737,1738622,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
3593,373737,1738622,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
3594,373737,1572447,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
3595,373737,1572447,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
3596,373737,1572447,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
3597,373737,1302349,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
3598,373737,1302349,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,268.0,CPI,Scale,100.0
3599,373737,1302349,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
3600,373737,1290693,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
3601,373737,1290693,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
3602,373737,1290693,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
3603,373737,1431588,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
3604,373737,1431588,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
3605,373737,1431588,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
3606,373737,1891993,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3607,373737,1891993,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3608,373737,1891993,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,224.0,CPI,Scale,50.0
3609,373737,1271312,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
3610,373737,1271312,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,254.0,CPI,Scale,100.0
3611,373737,1271312,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
3612,373737,1264249,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
3613,373737,1264249,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
3614,373737,1264249,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
3615,373737,1868209,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,2 - W,Scaled Score,Scale,,CPI,Scale,100.0
3616,373737,1868209,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,,CPI,Scale,100.0
3617,373737,1868209,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,,CPI,Scale,100.0
3618,373737,1626172,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
3619,373737,1626172,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,262.0,CPI,Scale,100.0
3620,373737,1626172,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3621,373737,1343231,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
3622,373737,1343231,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
3623,373737,1343231,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
3624,373737,1368231,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3625,373737,1368231,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,224.0,CPI,Scale,50.0
3626,373737,1368231,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
3627,373737,1032447,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
3628,373737,1032447,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
3629,373737,1032447,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
3630,373737,1785485,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
3631,373737,1785485,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,224.0,CPI,Scale,50.0
3632,373737,1785485,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3633,373737,1592141,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,272.0,CPI,Scale,100.0
3634,373737,1592141,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,270.0,CPI,Scale,100.0
3635,373737,1592141,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
3636,373737,1119803,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3637,373737,1119803,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
3638,373737,1119803,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
3639,373737,1532843,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3640,373737,1532843,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
3641,373737,1532843,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,222.0,CPI,Scale,50.0
3642,373737,1059441,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,254.0,CPI,Scale,100.0
3643,373737,1059441,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3644,373737,1059441,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
3645,373737,1018551,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3646,373737,1018551,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,214.0,CPI,Scale,25.0
3647,373737,1018551,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,214.0,CPI,Scale,25.0
3648,373737,1610409,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
3649,373737,1610409,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
3650,373737,1610409,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
